circuit_width,circuit_depth,u1,u2,u3,cx,hamming_weight,25_observed_state_prob,50_observed_state_prob,75_observed_state_prob,25_frc_state_error,50_frc_state_error,75_frc_state_error,25_frc_program_error,50_frc_program_error,75_frc_program_error,true_probability,state_name
5,1,1,0,0,2,1,6.0,7.000000000000001,9.0,1.0,1.0,2.0,20.749999999999996,24.0,26.0,0.0,00010
5,1,1,0,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,00011
5,1,1,0,0,2,1,1.0,1.0,3.0,6.0,8.0,9.0,20.749999999999996,24.0,26.0,0.0,00100
5,1,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,20.749999999999996,24.0,26.0,0.0,00101
5,1,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,00110
5,1,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,00111
5,1,1,0,0,2,1,5.75,8.0,9.0,0.0,1.0,1.0,20.749999999999996,24.0,26.0,0.0,01000
5,1,1,0,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,01001
5,1,1,0,0,2,2,0.0,1.0,1.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,01010
5,1,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,01011
5,1,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,01100
5,1,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,01101
5,1,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,01110
5,1,1,0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,01111
5,1,1,0,0,2,1,0.0,1.0,1.0,5.0,7.000000000000001,9.0,20.749999999999996,24.0,26.0,0.0,10000
5,1,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,20.749999999999996,24.0,26.0,0.0,10001
5,1,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,10010
5,1,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,10011
5,1,1,0,0,2,2,0.0,0.0,0.0,0.0,1.0,1.0,20.749999999999996,24.0,26.0,0.0,10100
5,1,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,10101
5,1,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,10110
5,1,1,0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,10111
5,1,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,11000
5,1,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,11001
5,1,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,11010
5,1,1,0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,11011
5,1,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,11100
5,1,1,0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,11101
5,1,1,0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,11110
5,1,1,0,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,24.0,26.0,0.0,11111
2,2,0,1,1,1,0,44.75,47.0,50.0,10.999999999999998,13.0,15.250000000000002,10.999999999999998,13.0,15.250000000000002,49.0,00
2,2,0,1,1,1,1,2.0,3.5000000000000004,5.0,4.0,5.0,6.0,10.999999999999998,13.0,15.250000000000002,2.0,01
2,2,0,1,1,1,1,41.75,46.0,49.0,2.0,3.5000000000000004,5.0,10.999999999999998,13.0,15.250000000000002,48.0,10
2,2,0,1,1,1,2,2.0,3.0,5.0,3.0,4.0,6.0,10.999999999999998,13.0,15.250000000000002,1.0,11
3,5,3,2,2,4,0,18.0,21.0,24.0,93.0,94.0,96.0,93.0,94.00000000000001,96.0,25.0,000
3,5,3,2,2,4,1,9.75,12.0,14.000000000000002,11.75,14.000000000000002,16.0,93.0,94.00000000000001,96.0,9.0,001
3,5,3,2,2,4,1,7.000000000000001,8.5,11.0,4.0,6.0,8.0,93.0,94.00000000000001,96.0,6.0,010
3,5,3,2,2,4,2,8.0,10.500000000000002,13.0,11.0,14.000000000000002,16.0,93.0,94.00000000000001,96.0,7.000000000000001,011
3,5,3,2,2,4,1,8.0,11.0,13.0,12.0,14.000000000000002,17.0,93.0,94.00000000000001,96.0,8.0,100
3,5,3,2,2,4,2,5.75,7.000000000000001,8.0,6.0,7.000000000000001,9.0,93.0,94.00000000000001,96.0,5.0,101
3,5,3,2,2,4,2,9.75,11.0,14.000000000000002,14.000000000000002,17.0,19.0,93.0,94.00000000000001,96.0,18.0,110
3,5,3,2,2,4,3,16.0,18.0,20.0,19.0,22.0,24.0,93.0,94.00000000000001,96.0,22.0,111
1,3,1,1,1,0,0,56.00000000000001,60.0,63.0,37.0,40.0,43.00000000000001,37.0,40.0,43.00000000000001,55.00000000000001,0
1,3,1,1,1,0,1,37.0,40.0,44.0,37.0,40.0,43.0,37.0,40.0,43.00000000000001,45.0,1
3,5,1,4,2,4,0,7.000000000000001,9.0,11.0,90.0,92.0,94.0,90.00000000000003,92.00000000000001,94.0,0.0,000
3,5,1,4,2,4,1,34.0,37.0,39.0,16.75,19.0,21.0,90.00000000000003,92.00000000000001,94.0,42.0,001
3,5,1,4,2,4,1,4.0,5.0,6.0,28.000000000000004,31.0,35.0,90.00000000000003,92.00000000000001,94.0,2.0,010
3,5,1,4,2,4,2,1.0,2.0,3.0,4.0,5.0,6.25,90.00000000000003,92.00000000000001,94.0,0.0,011
3,5,1,4,2,4,1,18.0,20.0,23.0,3.0,5.0,7.000000000000001,90.00000000000003,92.00000000000001,94.0,30.0,100
3,5,1,4,2,4,2,6.0,8.5,10.0,14.000000000000002,15.5,19.0,90.00000000000003,92.00000000000001,94.0,4.0,101
3,5,1,4,2,4,2,14.000000000000002,16.0,18.0,9.0,11.0,13.0,90.00000000000003,92.00000000000001,94.0,22.0,110
3,5,1,4,2,4,3,1.0,1.5,2.0,3.75,5.0,6.0,90.00000000000003,92.00000000000001,94.0,0.0,111
2,4,0,2,0,3,0,24.0,27.0,28.999999999999996,17.000000000000004,19.999999999999996,23.0,17.000000000000004,20.0,23.0,24.0,00
2,4,0,2,0,3,1,22.0,25.0,27.250000000000004,3.0,4.5,6.0,17.000000000000004,20.0,23.0,25.0,01
2,4,0,2,0,3,1,22.0,26.0,28.000000000000004,2.0,3.0,4.0,17.000000000000004,20.0,23.0,28.000000000000004,10
2,4,0,2,0,3,2,20.75,23.0,25.25,10.0,12.0,15.0,17.000000000000004,20.0,23.0,23.0,11
4,2,1,1,2,2,0,4.0,6.0,8.0,40.0,43.00000000000001,48.0,40.0,43.00000000000001,48.0,6.0,0000
4,2,1,1,2,2,1,8.0,10.0,12.0,9.0,12.0,14.000000000000002,40.0,43.00000000000001,48.0,14.000000000000002,0001
4,2,1,1,2,2,1,0.0,0.0,1.0,1.0,1.0,2.0,40.0,43.00000000000001,48.0,0.0,0010
4,2,1,1,2,2,2,0.0,1.0,2.0,0.0,0.0,1.0,40.0,43.00000000000001,48.0,0.0,0011
4,2,1,1,2,2,1,19.75,22.0,26.0,20.0,23.0,26.0,40.0,43.00000000000001,48.0,22.0,0100
4,2,1,1,2,2,2,6.0,8.0,10.0,3.0,5.0,7.000000000000001,40.0,43.00000000000001,48.0,5.0,0101
4,2,1,1,2,2,2,1.0,2.0,3.0,0.0,1.0,1.0,40.0,43.00000000000001,48.0,0.0,0110
4,2,1,1,2,2,3,0.0,1.0,1.0,0.0,0.0,0.0,40.0,43.00000000000001,48.0,0.0,0111
4,2,1,1,2,2,1,0.0,1.0,1.0,0.0,1.0,1.0,40.0,43.00000000000001,48.0,0.0,1000
4,2,1,1,2,2,2,0.0,1.0,2.0,0.0,0.0,0.0,40.0,43.00000000000001,48.0,0.0,1001
4,2,1,1,2,2,2,4.0,6.0,7.000000000000001,0.0,0.0,0.0,40.0,43.00000000000001,48.0,5.0,1010
4,2,1,1,2,2,3,7.000000000000001,10.0,12.0,0.0,0.0,0.0,40.0,43.00000000000001,48.0,18.0,1011
4,2,1,1,2,2,2,1.0,2.0,3.0,0.0,0.0,1.0,40.0,43.00000000000001,48.0,0.0,1100
4,2,1,1,2,2,3,0.0,1.0,1.25,0.0,0.0,0.0,40.0,43.00000000000001,48.0,0.0,1101
4,2,1,1,2,2,3,18.0,21.0,23.0,0.0,0.0,0.0,40.0,43.00000000000001,48.0,23.0,1110
4,2,1,1,2,2,4,6.0,8.0,9.0,0.0,0.0,0.0,40.0,43.00000000000001,48.0,7.000000000000001,1111
5,5,6,7,4,4,0,4.0,5.0,7.000000000000001,95.0,96.0,97.0,95.00000000000001,96.00000000000001,97.00000000000003,4.0,00000
5,5,6,7,4,4,1,5.0,7.000000000000001,8.0,9.0,11.5,15.0,95.00000000000001,96.00000000000001,97.00000000000003,8.0,00001
5,5,6,7,4,4,1,2.0,3.0,4.0,8.0,9.5,12.0,95.00000000000001,96.00000000000001,97.00000000000003,3.0,00010
5,5,6,7,4,4,2,1.7500000000000002,2.0,4.0,3.0,4.0,5.0,95.00000000000001,96.00000000000001,97.00000000000003,0.0,00011
5,5,6,7,4,4,1,4.0,5.0,7.000000000000001,0.0,0.0,0.25,95.00000000000001,96.00000000000001,97.00000000000003,6.0,00100
5,5,6,7,4,4,2,4.0,6.0,7.000000000000001,0.0,1.0,1.0,95.00000000000001,96.00000000000001,97.00000000000003,6.0,00101
5,5,6,7,4,4,2,2.0,3.0,4.0,0.0,0.0,1.0,95.00000000000001,96.00000000000001,97.00000000000003,2.0,00110
5,5,6,7,4,4,3,1.0,2.0,4.0,0.0,0.0,0.0,95.00000000000001,96.00000000000001,97.00000000000003,0.0,00111
5,5,6,7,4,4,1,2.0,3.0,4.0,15.0,19.0,22.0,95.00000000000001,96.00000000000001,97.00000000000003,3.0,01000
5,5,6,7,4,4,2,6.0,7.000000000000001,8.25,3.0,5.0,6.0,95.00000000000001,96.00000000000001,97.00000000000003,12.0,01001
5,5,6,7,4,4,2,3.0,4.0,6.0,3.0,4.0,5.0,95.00000000000001,96.00000000000001,97.00000000000003,4.0,01010
5,5,6,7,4,4,3,8.0,10.0,12.0,8.0,10.0,12.0,95.00000000000001,96.00000000000001,97.00000000000003,11.0,01011
5,5,6,7,4,4,2,1.0,3.0,4.0,1.0,1.0,2.0,95.00000000000001,96.00000000000001,97.00000000000003,1.0,01100
5,5,6,7,4,4,3,5.0,6.0,8.0,0.0,0.0,1.0,95.00000000000001,96.00000000000001,97.00000000000003,6.0,01101
5,5,6,7,4,4,3,3.0,5.0,6.0,0.0,0.0,0.0,95.00000000000001,96.00000000000001,97.00000000000003,3.0,01110
5,5,6,7,4,4,4,8.0,9.0,11.25,0.0,0.0,1.0,95.00000000000001,96.00000000000001,97.00000000000003,11.0,01111
5,5,6,7,4,4,1,0.0,1.0,2.0,0.75,1.0,3.0,95.00000000000001,96.00000000000001,97.00000000000003,0.0,10000
5,5,6,7,4,4,2,0.0,1.0,2.0,3.0,4.0,6.0,95.00000000000001,96.00000000000001,97.00000000000003,2.0,10001
5,5,6,7,4,4,2,0.0,1.0,1.0,2.0,4.0,5.0,95.00000000000001,96.00000000000001,97.00000000000003,0.0,10010
5,5,6,7,4,4,3,0.0,0.0,1.0,1.0,1.0,2.0,95.00000000000001,96.00000000000001,97.00000000000003,0.0,10011
5,5,6,7,4,4,2,0.0,1.0,2.0,0.0,0.0,0.0,95.00000000000001,96.00000000000001,97.00000000000003,3.0,10100
5,5,6,7,4,4,3,0.0,1.0,2.0,0.0,0.0,1.0,95.00000000000001,96.00000000000001,97.00000000000003,2.0,10101
5,5,6,7,4,4,3,0.0,1.0,1.0,0.0,0.0,0.0,95.00000000000001,96.00000000000001,97.00000000000003,1.0,10110
5,5,6,7,4,4,4,0.0,0.0,1.0,0.0,0.0,0.0,95.00000000000001,96.00000000000001,97.00000000000003,0.0,10111
5,5,6,7,4,4,2,0.0,0.0,1.0,5.0,7.000000000000001,9.0,95.00000000000001,96.00000000000001,97.00000000000003,0.0,11000
5,5,6,7,4,4,3,1.0,1.0,2.0,1.0,2.0,3.0,95.00000000000001,96.00000000000001,97.00000000000003,2.0,11001
5,5,6,7,4,4,3,0.0,1.0,1.0,1.0,1.0,2.0,95.00000000000001,96.00000000000001,97.00000000000003,1.0,11010
5,5,6,7,4,4,4,1.0,2.0,2.0,3.0,4.0,5.0,95.00000000000001,96.00000000000001,97.00000000000003,3.0,11011
5,5,6,7,4,4,3,0.0,0.0,1.0,0.0,0.0,1.0,95.00000000000001,96.00000000000001,97.00000000000003,1.0,11100
5,5,6,7,4,4,4,1.0,1.0,2.0,0.0,0.0,0.0,95.00000000000001,96.00000000000001,97.00000000000003,0.0,11101
5,5,6,7,4,4,4,0.0,1.0,1.0,0.0,0.0,0.0,95.00000000000001,96.00000000000001,97.00000000000003,0.0,11110
5,5,6,7,4,4,5,1.0,2.0,3.0,0.0,0.0,0.0,95.00000000000001,96.00000000000001,97.00000000000003,5.0,11111
5,2,1,2,1,3,0,18.75,21.0,24.0,70.0,74.0,77.0,70.0,74.0,77.00000000000001,21.0,00000
5,2,1,2,1,3,1,17.0,19.0,22.0,2.0,3.0,5.0,70.0,74.0,77.00000000000001,23.0,00001
5,2,1,2,1,3,1,16.0,19.0,22.0,7.000000000000001,10.0,12.0,70.0,74.0,77.00000000000001,23.0,00010
5,2,1,2,1,3,2,15.0,17.0,20.0,0.0,1.0,2.0,70.0,74.0,77.00000000000001,27.0,00011
5,2,1,2,1,3,1,1.0,2.0,3.0,0.0,0.0,1.0,70.0,74.0,77.00000000000001,0.0,00100
5,2,1,2,1,3,2,1.0,1.0,3.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,00101
5,2,1,2,1,3,2,1.0,2.0,3.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,00110
5,2,1,2,1,3,3,1.0,2.0,3.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,00111
5,2,1,2,1,3,1,0.0,1.0,2.0,3.0,4.0,5.0,70.0,74.0,77.00000000000001,0.0,01000
5,2,1,2,1,3,2,0.0,1.0,2.0,0.0,0.0,1.0,70.0,74.0,77.00000000000001,2.0,01001
5,2,1,2,1,3,2,0.75,1.0,2.0,0.0,1.0,2.0,70.0,74.0,77.00000000000001,4.0,01010
5,2,1,2,1,3,3,0.0,1.0,2.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,01011
5,2,1,2,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,01100
5,2,1,2,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,01101
5,2,1,2,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,01110
5,2,1,2,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,01111
5,2,1,2,1,3,1,1.0,2.0,2.0,2.0,3.0,4.0,70.0,74.0,77.00000000000001,0.0,10000
5,2,1,2,1,3,2,1.0,2.0,3.0,27.0,30.0,32.0,70.0,74.0,77.00000000000001,0.0,10001
5,2,1,2,1,3,2,1.0,2.0,3.0,0.0,1.0,2.0,70.0,74.0,77.00000000000001,0.0,10010
5,2,1,2,1,3,3,1.0,1.0,2.25,9.0,11.0,13.0,70.0,74.0,77.00000000000001,0.0,10011
5,2,1,2,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,10100
5,2,1,2,1,3,3,0.0,0.0,0.0,0.0,0.0,1.0,70.0,74.0,77.00000000000001,0.0,10101
5,2,1,2,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,10110
5,2,1,2,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,10111
5,2,1,2,1,3,2,0.0,0.0,0.0,0.0,0.0,1.0,70.0,74.0,77.00000000000001,0.0,11000
5,2,1,2,1,3,3,0.0,0.0,0.0,3.0,4.0,6.0,70.0,74.0,77.00000000000001,0.0,11001
5,2,1,2,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,11010
5,2,1,2,1,3,4,0.0,0.0,0.0,1.0,2.0,2.0,70.0,74.0,77.00000000000001,0.0,11011
5,2,1,2,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,11100
5,2,1,2,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,11101
5,2,1,2,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,11110
5,2,1,2,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,77.00000000000001,0.0,11111
1,3,1,1,1,0,0,61.0,64.0,69.0,6.000000000000005,7.9999999999999964,9.999999999999998,6.000000000000003,7.999999999999999,10.0,56.99999999999999,0
1,3,1,1,1,0,1,31.0,36.0,39.0,6.0,8.0,10.0,6.000000000000003,7.999999999999999,10.0,43.0,1
1,1,0,1,0,0,0,49.0,52.0,56.00000000000001,4.0000000000000036,6.000000000000005,7.9999999999999964,4.000000000000002,6.000000000000003,7.999999999999999,53.0,0
1,1,0,1,0,0,1,44.0,48.0,51.0,4.0,6.0,8.0,4.000000000000002,6.000000000000003,7.999999999999999,47.0,1
1,3,1,2,0,0,0,25.0,28.999999999999996,31.25,14.000000000000002,17.000000000000004,18.999999999999993,14.000000000000002,17.000000000000004,18.999999999999996,18.0,0
1,3,1,2,0,0,1,68.75,71.0,75.0,14.000000000000002,17.0,19.0,14.000000000000002,17.000000000000004,18.999999999999996,82.0,1
5,5,3,5,3,7,0,3.0,4.5,6.0,95.0,97.0,98.0,95.00000000000001,97.00000000000001,98.00000000000001,5.0,00000
5,5,3,5,3,7,1,3.0,4.0,5.0,0.0,1.0,1.25,95.00000000000001,97.00000000000001,98.00000000000001,2.0,00001
5,5,3,5,3,7,1,3.0,4.0,6.0,0.0,0.0,1.0,95.00000000000001,97.00000000000001,98.00000000000001,6.0,00010
5,5,3,5,3,7,2,2.75,4.0,5.0,4.0,5.0,7.000000000000001,95.00000000000001,97.00000000000001,98.00000000000001,3.0,00011
5,5,3,5,3,7,1,11.0,14.000000000000002,16.0,6.0,8.0,10.0,95.00000000000001,97.00000000000001,98.00000000000001,11.0,00100
5,5,3,5,3,7,2,9.0,12.0,14.000000000000002,0.0,0.0,1.0,95.00000000000001,97.00000000000001,98.00000000000001,11.0,00101
5,5,3,5,3,7,2,10.0,12.0,14.000000000000002,0.0,1.0,1.0,95.00000000000001,97.00000000000001,98.00000000000001,17.0,00110
5,5,3,5,3,7,3,8.0,11.0,13.0,1.7500000000000002,2.0,4.0,95.00000000000001,97.00000000000001,98.00000000000001,11.0,00111
5,5,3,5,3,7,1,1.0,1.0,2.0,9.0,12.0,14.000000000000002,95.00000000000001,97.00000000000001,98.00000000000001,0.0,01000
5,5,3,5,3,7,2,1.0,1.0,2.0,2.0,3.0,5.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,01001
5,5,3,5,3,7,2,1.0,1.0,2.0,1.0,2.0,3.0,95.00000000000001,97.00000000000001,98.00000000000001,2.0,01010
5,5,3,5,3,7,3,0.0,1.0,2.0,14.000000000000002,16.0,19.25,95.00000000000001,97.00000000000001,98.00000000000001,0.0,01011
5,5,3,5,3,7,2,3.0,4.0,6.0,19.0,22.0,25.0,95.00000000000001,97.00000000000001,98.00000000000001,6.0,01100
5,5,3,5,3,7,3,3.0,4.0,5.0,1.0,2.0,3.0,95.00000000000001,97.00000000000001,98.00000000000001,9.0,01101
5,5,3,5,3,7,3,2.0,4.0,5.0,1.7500000000000002,2.0,4.0,95.00000000000001,97.00000000000001,98.00000000000001,7.000000000000001,01110
5,5,3,5,3,7,4,2.0,3.0,5.0,6.0,7.500000000000001,9.25,95.00000000000001,97.00000000000001,98.00000000000001,10.0,01111
5,5,3,5,3,7,1,0.0,0.0,1.0,0.0,0.0,1.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,10000
5,5,3,5,3,7,2,0.0,1.0,1.0,0.0,0.0,0.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,10001
5,5,3,5,3,7,2,0.0,0.0,1.0,0.0,0.0,0.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,10010
5,5,3,5,3,7,3,0.0,0.0,1.0,0.0,0.0,1.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,10011
5,5,3,5,3,7,2,1.0,2.0,3.0,0.0,0.0,1.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,10100
5,5,3,5,3,7,3,1.0,2.0,3.0,0.0,0.0,0.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,10101
5,5,3,5,3,7,3,1.0,2.0,3.0,0.0,0.0,0.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,10110
5,5,3,5,3,7,4,1.0,2.0,3.0,0.0,0.0,0.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,10111
5,5,3,5,3,7,2,0.0,0.0,0.0,0.0,1.0,2.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,11000
5,5,3,5,3,7,3,0.0,0.0,0.0,0.0,0.0,1.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,11001
5,5,3,5,3,7,3,0.0,0.0,1.0,0.0,0.0,0.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,11010
5,5,3,5,3,7,4,0.0,0.0,0.0,1.0,2.0,2.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,11011
5,5,3,5,3,7,3,0.0,0.0,1.0,1.0,2.0,3.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,11100
5,5,3,5,3,7,4,0.0,0.0,1.0,0.0,0.0,0.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,11101
5,5,3,5,3,7,4,0.0,0.0,1.0,0.0,0.0,1.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,11110
5,5,3,5,3,7,5,0.0,0.0,1.0,0.0,1.0,1.0,95.00000000000001,97.00000000000001,98.00000000000001,0.0,11111
4,2,2,0,0,3,0,81.0,84.0,86.0,14.000000000000002,17.000000000000004,19.999999999999996,14.000000000000002,17.000000000000004,20.0,100.0,0000
4,2,2,0,0,3,1,2.0,4.0,5.0,3.0,4.0,5.250000000000001,14.000000000000002,17.000000000000004,20.0,0.0,0001
4,2,2,0,0,3,1,1.0,2.0,2.0,1.0,2.0,3.0,14.000000000000002,17.000000000000004,20.0,0.0,0010
4,2,2,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,17.000000000000004,20.0,0.0,0011
4,2,2,0,0,3,1,7.000000000000001,8.0,10.0,6.75,8.0,10.0,14.000000000000002,17.000000000000004,20.0,0.0,0100
4,2,2,0,0,3,2,0.0,0.0,1.0,0.0,0.0,1.0,14.000000000000002,17.000000000000004,20.0,0.0,0101
4,2,2,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,17.000000000000004,20.0,0.0,0110
4,2,2,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,17.000000000000004,20.0,0.0,0111
4,2,2,0,0,3,1,0.0,1.0,2.0,0.0,1.0,2.0,14.000000000000002,17.000000000000004,20.0,0.0,1000
4,2,2,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,17.000000000000004,20.0,0.0,1001
4,2,2,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,17.000000000000004,20.0,0.0,1010
4,2,2,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,17.000000000000004,20.0,0.0,1011
4,2,2,0,0,3,2,0.0,0.0,1.0,0.0,0.0,1.0,14.000000000000002,17.000000000000004,20.0,0.0,1100
4,2,2,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,17.000000000000004,20.0,0.0,1101
4,2,2,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,17.000000000000004,20.0,0.0,1110
4,2,2,0,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,17.000000000000004,20.0,0.0,1111
5,5,0,6,5,7,0,0.0,0.0,1.0,92.0,93.0,96.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,00000
5,5,0,6,5,7,1,0.0,0.0,1.0,0.0,1.0,2.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,00001
5,5,0,6,5,7,1,0.0,0.0,0.0,2.0,3.0,5.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,00010
5,5,0,6,5,7,2,0.0,0.0,0.0,0.0,0.0,1.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,00011
5,5,0,6,5,7,1,0.0,0.0,1.0,6.0,8.0,10.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,00100
5,5,0,6,5,7,2,0.0,0.0,0.25,1.0,1.0,2.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,00101
5,5,0,6,5,7,2,0.0,0.0,0.0,2.0,4.0,5.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,00110
5,5,0,6,5,7,3,0.0,0.0,0.0,0.0,1.0,2.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,00111
5,5,0,6,5,7,1,0.0,1.0,2.0,5.0,7.000000000000001,9.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,01000
5,5,0,6,5,7,2,0.0,1.0,2.0,1.0,1.0,2.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,01001
5,5,0,6,5,7,2,0.0,0.0,1.0,1.0,2.5,4.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,01010
5,5,0,6,5,7,3,0.0,0.0,1.0,0.0,0.0,1.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,01011
5,5,0,6,5,7,2,0.0,1.0,1.25,7.000000000000001,9.0,11.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,01100
5,5,0,6,5,7,3,0.0,0.0,1.0,1.0,2.0,2.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,01101
5,5,0,6,5,7,3,0.0,0.0,1.0,2.0,3.0,5.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,01110
5,5,0,6,5,7,4,0.0,0.0,1.0,0.0,1.0,1.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,01111
5,5,0,6,5,7,1,2.0,3.0,4.0,8.0,10.0,12.0,92.00000000000003,93.00000000000004,96.00000000000003,1.0,10000
5,5,0,6,5,7,2,4.0,6.0,8.0,1.0,2.0,3.0,92.00000000000003,93.00000000000004,96.00000000000003,5.0,10001
5,5,0,6,5,7,2,1.0,1.0,2.0,4.0,6.0,8.0,92.00000000000003,93.00000000000004,96.00000000000003,0.0,10010
